Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
11/22/2016,22:11:30,971,49490,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:31,174,49491,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:31,377,49492,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:31,577,49493,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:31,781,49494,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:31,984,49495,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:32,181,49496,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:32,290,49497,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:32,494,49498,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:32,696,49499,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:32,902,49500,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:33,105,49501,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:33,308,49502,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:33,511,49503,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:33,699,49504,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:33,902,49505,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:34,115,49506,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:34,302,49507,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:34,505,49508,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:34,714,49509,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:34,920,49510,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:35,124,49511,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:35,327,49512,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:35,515,49513,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:35,718,49514,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:35,921,49515,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:36,124,49516,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:36,328,49517,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:36,530,49518,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:36,737,49519,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:36,928,49520,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:37,131,49521,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:37,334,49522,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:37,537,49523,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:37,740,49524,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:37,943,49525,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:38,141,49526,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:38,344,49527,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:38,547,49528,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:38,739,49529,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:38,951,49530,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:39,154,49531,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:39,342,49532,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:39,545,49533,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:39,748,49534,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:39,953,49535,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:40,152,49536,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:40,355,49537,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:40,558,49538,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:40,766,49539,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:40,954,49540,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:41,157,49541,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:41,361,49542,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:41,564,49543,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:41,767,49544,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:41,970,49545,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:42,173,49546,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:42,361,49547,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:42,564,49548,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:42,774,49549,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:42,820,49550,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:43,12,49551,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:43,221,49552,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:43,424,49553,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:43,627,49554,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:43,830,49555,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:44,18,49556,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:44,233,49557,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:44,421,49558,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:44,624,49559,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:44,833,49560,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:45,36,49561,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:45,237,49562,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:45,440,49563,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:45,628,49564,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:45,831,49565,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:46,46,49566,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:46,234,49567,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:46,406,49568,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:46,609,49569,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:46,817,49570,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:47,5,49571,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:47,205,49572,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:47,409,49573,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:47,612,49574,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:47,815,49575,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:47,940,49576,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:48,153,49577,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:48,343,49578,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:48,546,49579,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:48,753,49580,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:48,957,49581,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:49,161,49582,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:49,361,49583,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:49,486,49584,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:49,689,49585,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:49,892,49586,10,10,10,10,9,10,9,9,9,9,15,9
11/22/2016,22:11:50,2,49587,10,10,10,10,9,10,9,9,9,9,17,9
11/22/2016,22:11:50,199,49588,10,10,10,10,9,10,9,9,9,9,11,9
11/22/2016,22:11:50,401,49589,10,10,10,10,9,10,9,10,9,9,27,9
11/22/2016,22:11:50,604,49590,10,10,10,10,9,10,9,10,18,9,21,9
11/22/2016,22:11:50,798,49591,10,10,10,10,9,10,9,10,35,9,12,9
11/22/2016,22:11:51,2,49592,10,10,10,10,9,10,9,9,24,9,29,9
11/22/2016,22:11:51,204,49593,10,10,10,10,9,10,9,9,34,9,16,9
11/22/2016,22:11:51,408,49594,10,10,10,10,9,10,9,9,35,9,22,9
11/22/2016,22:11:51,611,49595,10,10,10,10,9,10,9,9,26,9,29,9
11/22/2016,22:11:51,814,49596,10,10,10,10,9,10,9,10,34,9,33,9
11/22/2016,22:11:52,17,49597,10,10,10,10,9,10,9,10,35,9,21,9
11/22/2016,22:11:52,44,49598,10,10,10,10,9,10,9,10,35,9,19,9
11/22/2016,22:11:52,249,49599,10,10,10,10,9,10,9,10,36,9,27,9
11/22/2016,22:11:52,452,49600,10,10,10,10,9,10,9,9,34,9,27,9
11/22/2016,22:11:52,655,49601,10,10,10,10,9,10,9,9,36,9,15,9
11/22/2016,22:11:52,849,49602,10,10,10,10,9,10,9,9,37,9,12,9
11/22/2016,22:11:53,52,49603,10,10,10,10,9,10,9,9,36,9,12,9
11/22/2016,22:11:53,255,49604,10,10,10,10,9,10,9,9,31,9,19,9
11/22/2016,22:11:53,458,49605,10,10,10,10,9,10,9,10,29,9,34,9
11/22/2016,22:11:53,662,49606,10,10,10,10,9,10,9,10,31,9,32,9
11/22/2016,22:11:53,865,49607,10,10,10,10,9,10,9,10,33,9,39,9
11/22/2016,22:11:54,72,49608,10,10,10,10,9,10,9,9,28,9,38,9
11/22/2016,22:11:54,268,49609,10,10,10,10,9,10,9,10,30,9,40,9
11/22/2016,22:11:54,471,49610,10,10,10,10,9,10,9,9,38,9,41,9
11/22/2016,22:11:54,676,49611,10,10,10,10,9,10,9,9,50,9,42,9
11/22/2016,22:11:54,869,49612,10,10,10,10,9,10,9,9,48,9,36,9
11/22/2016,22:11:55,67,49613,10,10,10,10,9,10,9,9,49,9,35,9
11/22/2016,22:11:55,270,49614,10,10,10,10,9,10,9,9,48,9,45,9
11/22/2016,22:11:55,473,49615,10,10,10,10,9,10,9,9,58,9,52,9
11/22/2016,22:11:55,677,49616,10,10,10,10,9,10,9,10,98,9,51,9
11/22/2016,22:11:55,880,49617,10,10,10,10,9,10,9,9,41,9,54,9
11/22/2016,22:11:56,78,49618,10,10,10,10,9,10,9,10,15,9,56,9
11/22/2016,22:11:56,283,49619,10,10,10,10,9,10,9,9,10,9,55,9
11/22/2016,22:11:56,490,49620,10,10,10,10,9,10,9,9,10,9,53,9
11/22/2016,22:11:56,691,49621,10,10,10,10,9,10,9,9,9,9,22,9
11/22/2016,22:11:56,878,49622,10,10,10,10,9,10,9,9,9,9,12,9
11/22/2016,22:11:57,81,49623,10,10,10,10,9,10,9,10,9,9,10,9
11/22/2016,22:11:57,284,49624,10,10,10,10,9,10,9,10,9,9,10,9
11/22/2016,22:11:57,487,49625,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:57,690,49626,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:57,893,49627,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:58,91,49628,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:58,296,49629,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:58,500,49630,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:58,705,49631,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:58,903,49632,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:59,106,49633,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:59,310,49634,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:59,497,49635,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:11:59,701,49636,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:11:59,903,49637,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:00,103,49638,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:00,306,49639,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:00,509,49640,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:00,716,49641,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:00,905,49642,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:01,109,49643,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:01,312,49644,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:01,515,49645,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:01,723,49646,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:01,911,49647,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:02,125,49648,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:02,327,49649,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:02,531,49650,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:02,733,49651,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:02,922,49652,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:03,125,49653,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:03,328,49654,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:03,531,49655,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:03,735,49656,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:03,935,49657,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:04,135,49658,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:04,338,49659,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:04,369,49660,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:04,557,49661,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:04,766,49662,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:04,966,49663,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:05,169,49664,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:05,373,49665,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:05,575,49666,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:05,778,49667,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:05,979,49668,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:06,177,49669,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:06,380,49670,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:06,583,49671,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:06,776,49672,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:06,983,49673,10,10,10,10,10,10,9,10,9,9,9,9
11/22/2016,22:12:07,186,49674,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:07,389,49675,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:07,437,49676,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:07,640,49677,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:07,843,49678,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:08,42,49679,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:08,246,49680,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:08,450,49681,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:08,653,49682,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:08,847,49683,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:09,50,49684,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:09,253,49685,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:09,456,49686,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:09,659,49687,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:09,862,49688,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:10,70,49689,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:10,261,49690,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:10,464,49691,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:10,668,49692,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:10,861,49693,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:11,64,49694,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:11,265,49695,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:11,468,49696,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:11,671,49697,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:11,874,49698,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:12,69,49699,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:12,261,49700,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:12,466,49701,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:12,670,49702,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:12,863,49703,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:13,66,49704,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:13,269,49705,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:13,472,49706,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:13,675,49707,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:13,878,49708,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:14,78,49709,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:14,282,49710,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:14,480,49711,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:14,631,49712,10,10,10,10,9,10,9,9,9,9,21,9
11/22/2016,22:12:14,825,49713,10,10,10,10,9,10,9,9,9,9,46,9
11/22/2016,22:12:15,34,49714,10,10,10,10,9,10,9,10,9,9,45,9
11/22/2016,22:12:15,222,49715,10,10,10,10,9,10,9,10,9,9,22,9
11/22/2016,22:12:15,425,49716,10,10,10,10,9,10,9,10,9,9,12,9
11/22/2016,22:12:15,628,49717,10,10,10,10,9,10,9,9,9,9,10,9
11/22/2016,22:12:15,831,49718,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:16,42,49719,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:16,235,49720,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:16,438,49721,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:16,642,49722,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:16,835,49723,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:17,45,49724,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:17,248,49725,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:17,451,49726,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:17,639,49727,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:17,842,49728,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:18,59,49729,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:18,249,49730,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:18,452,49731,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:18,655,49732,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:18,853,49733,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:19,61,49734,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:19,264,49735,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:19,457,49736,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:19,660,49737,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:19,864,49738,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:20,72,49739,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:20,265,49740,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:20,468,49741,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:20,669,49742,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:20,862,49743,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:21,66,49744,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:21,269,49745,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:21,472,49746,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:21,675,49747,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:21,878,49748,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:22,76,49749,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:22,285,49750,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:22,488,49751,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:22,677,49752,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:22,891,49753,10,10,10,10,9,10,9,10,9,9,39,9
11/22/2016,22:12:23,79,49754,10,10,10,10,9,10,9,10,9,9,50,9
11/22/2016,22:12:23,282,49755,10,10,10,10,9,10,9,9,9,9,22,9
11/22/2016,22:12:23,491,49756,10,10,10,10,9,10,9,10,9,9,12,9
11/22/2016,22:12:23,689,49757,10,10,10,10,9,10,9,10,9,9,10,9
11/22/2016,22:12:23,892,49758,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:24,90,49759,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:24,293,49760,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:24,497,49761,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:24,703,49762,10,10,10,10,9,10,9,10,9,9,17,9
11/22/2016,22:12:24,894,49763,10,10,10,10,9,10,9,10,9,9,39,9
11/22/2016,22:12:25,97,49764,10,10,10,10,9,10,9,9,9,9,41,9
11/22/2016,22:12:25,304,49765,10,10,10,10,9,10,9,10,9,9,42,9
11/22/2016,22:12:25,507,49766,10,10,10,10,9,10,9,10,9,9,49,9
11/22/2016,22:12:25,711,49767,10,10,10,10,9,10,9,9,9,9,47,9
11/22/2016,22:12:25,899,49768,10,10,10,10,9,10,9,9,9,9,48,9
11/22/2016,22:12:26,112,49769,10,10,10,10,9,10,9,10,9,9,50,9
11/22/2016,22:12:26,300,49770,10,10,10,10,9,10,9,10,9,9,55,9
11/22/2016,22:12:26,503,49771,10,10,10,10,9,10,9,10,9,9,21,9
11/22/2016,22:12:26,710,49772,10,10,10,10,9,10,9,10,9,9,21,9
11/22/2016,22:12:26,916,49773,10,10,10,10,9,10,9,10,9,9,24,9
11/22/2016,22:12:27,118,49774,10,10,10,10,9,10,9,10,9,9,25,9
11/22/2016,22:12:27,321,49775,10,10,10,10,9,10,9,9,9,9,22,9
11/22/2016,22:12:27,525,49776,10,10,10,10,9,10,9,9,9,9,22,9
11/22/2016,22:12:27,713,49777,10,10,10,10,9,10,9,10,9,9,23,9
11/22/2016,22:12:27,915,49778,10,10,10,10,9,10,9,9,9,9,23,9
11/22/2016,22:12:28,129,49779,10,10,10,10,9,10,9,9,9,9,31,9
11/22/2016,22:12:28,322,49780,10,10,10,10,9,10,9,9,9,9,34,9
11/22/2016,22:12:28,528,49781,10,10,10,10,9,10,9,9,9,9,30,9
11/22/2016,22:12:28,719,49782,10,10,10,10,9,10,9,10,9,9,39,9
11/22/2016,22:12:28,925,49783,10,10,10,10,9,10,9,10,9,9,24,9
11/22/2016,22:12:29,129,49784,10,10,10,10,9,10,9,9,9,9,39,9
11/22/2016,22:12:29,329,49785,10,10,10,10,9,10,9,9,9,9,56,9
11/22/2016,22:12:29,533,49786,10,10,10,10,9,10,9,10,9,9,60,9
11/22/2016,22:12:29,736,49787,10,10,10,10,9,10,9,9,9,9,60,9
11/22/2016,22:12:29,939,49788,10,10,10,10,9,10,9,9,9,9,61,9
11/22/2016,22:12:30,138,49789,10,10,10,10,9,10,9,9,9,9,42,9
11/22/2016,22:12:30,342,49790,10,10,10,10,9,10,9,9,9,9,15,9
11/22/2016,22:12:30,545,49791,10,10,10,10,9,10,9,9,9,9,10,9
11/22/2016,22:12:30,737,49792,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:30,786,49793,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:30,990,49794,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:31,193,49795,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:31,393,49796,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:31,565,49797,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:31,753,49798,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:31,956,49799,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:32,168,49800,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:32,360,49801,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:32,562,49802,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:32,773,49803,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:32,967,49804,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:33,170,49805,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:33,373,49806,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:33,576,49807,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:33,779,49808,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:33,982,49809,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:34,181,49810,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:34,384,49811,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:34,571,49812,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:34,781,49813,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:34,984,49814,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:35,187,49815,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:35,387,49816,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:35,589,49817,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:35,792,49818,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,22:12:35,996,49819,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:36,196,49820,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,22:12:36,384,49821,10,10,10,10,9,10,9,9,9,9,9,9
